case_id,statistics_eligible,frame_pass,ellipsoid_valid,assignment_resolution_status,assignment_resolved,anatomical_role_gate_pass,anatomical_role_gate_failures,scaffold_anatomical_role_gate_pass,scaffold_anatomical_role_gate_failures,has_rca,source_archive_hash_match,source_array_hashes_match,max_source_coordinate_change_mm,max_source_segment_length_change_mm,LMCA_to_LAD_source_continuity_mm,LMCA_to_LCX_source_continuity_mm,exclusion_flags,LAD_length_mm,LCX_length_mm,LAD_minus_LCX_length_mm,LAD_inferior_displacement_mm,LCX_inferior_displacement_mm,LAD_minus_LCX_inferior_displacement_mm,LCX_to_LAD_inferior_displacement_ratio,LAD_inferior_displacement_to_length_ratio,LCX_inferior_span_to_length_ratio,LAD_descending_segment_fraction,LAD_horizontal_path_fraction,LCX_horizontal_path_fraction,LAD_terminal_lateral_fraction,LCX_terminal_lateral_fraction,LAD_terminal_lateral_displacement_mm,LCX_terminal_lateral_displacement_mm,LCX_to_LAD_lateral_displacement_ratio,LAD_initial_inferior_direction_fraction,LCX_initial_horizontal_direction_fraction
98.label,False,True,True,unresolved_manual_review,False,False,lad_has_minimum_inferior_reach;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_has_minimum_inferior_reach;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_has_minimum_inferior_reach;anatomy:lad_has_longitudinal_course;anatomy:lad_descent_is_sustained;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_has_minimum_inferior_reach;scaffold_anatomy:lad_has_longitudinal_course;scaffold_anatomy:lad_descent_is_sustained;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,138.40954208609892,69.34160270425221,69.06793938184671,1.4334678415084596,-24.656623295936235,26.090091137444695,-17.20068116072259,0.010356712549607005,0.4071278409858177,0.46835443037974683,0.8998696759939627,0.7671218245854261,0.6660925273778278,0.3741568493995688,92.19356170133746,25.944635600139627,0.2814148311591182,0.6402921775768562,0.9838335256780525
99.label,False,True,True,unresolved_manual_review,False,False,lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,False,lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,135.65624475900836,80.5603105217526,55.09593423725576,82.79594162384726,54.600033088261284,28.19590853558597,0.6594530120367051,0.6103363820142097,0.6777535083298666,0.8734177215189873,0.5416315040125342,0.614124165109317,0.19941318260512853,0.45353669267038393,27.051643507654145,36.537056794534806,1.350640924430222,0.8404402051719354,0.9284232560898109
100.label,False,True,True,absent_from_assignment_map,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,82.39422827144006,79.51796072066712,2.876267550772937,36.36127463699702,54.113920476234924,-17.752645839237907,1.488229469854032,0.4413085163830676,0.6805245001984871,0.810126582278481,0.6610132450329806,0.5525952162692261,0.4346396281851371,0.23042107232257836,35.811796740500014,18.322613778160783,0.5116362608369076,-0.3576713016878959,0.9583630817004405
101.label,False,True,True,absent_from_assignment_map,False,False,lad_descent_is_sustained;lcx_has_substantial_absolute_lateral_reach,False,lad_descent_is_sustained;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lad_descent_is_sustained;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_descent_is_sustained;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,114.93092160238444,41.53909873486305,73.3918228675214,31.673906085103607,-7.178512757439131,38.85241884254274,-0.2266380640945078,0.2755908126681765,0.175865759957635,0.6708860759493671,0.8029112266272456,0.8926633265906609,0.5333313553547271,0.693606475476873,61.29626419036757,28.811787867974196,0.47004149842629134,0.5710895217657193,0.7455275896220084
102.label,True,True,True,resolved_existing_assignment,True,True,,True,,True,True,True,0.0,0.0,0.0,0.0,,159.1072356311909,116.41071090822489,42.696524722966004,82.84267186432236,25.67987815595325,57.16279370836911,0.3099837025779553,0.5206719325848317,0.24585269324059172,0.8860759493670886,0.6669919144768898,0.8076299521057166,0.44573021749376757,0.6209738898670142,70.91890274272284,72.28801197486487,1.019305279399328,0.8994913359872555,0.9955699877253636
103.label,False,True,True,absent_from_assignment_map,False,False,lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,False,lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,79.6337772815391,50.98734429249613,28.646432989042964,61.25487391890747,38.27174131274211,22.983132606165363,0.624795038569638,0.7692071883309713,0.7506125656043358,1.0,0.4559249672320605,0.4603377543129283,0.06026103155696726,0.18321150811399994,4.7988135657633295,9.341468242555964,1.9466203707520051,0.857757667932735,0.9680438679379091
104.label,False,True,True,unresolved_manual_review,False,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_substantial_absolute_lateral_reach,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_has_minimum_inferior_reach;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_has_minimum_inferior_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,10.652047628460101,23.942483490253537,-13.290435861793435,8.02048427251951,9.430454197657625,-1.409969925138114,1.1757961087174096,0.7529523479683297,0.4014804037054205,1.0,0.5420766544246923,0.8318074460119227,0.39243988378113676,0.696531278402734,4.1802883333440155,16.676688633602648,3.9893632457314627,0.3063960535025855,0.9893792812659258
105.label,False,True,False,absent_from_assignment_map,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:c_axis_above_3x_observed_lad_z_extent,105.66582726336502,86.48859752753877,19.177229735826245,41.855532313630036,55.22730160067443,-13.371769287044394,1.3194743573405694,0.3961122852831873,0.638550088444775,0.9367088607594937,0.8452632777047078,0.6249956369059236,0.5858504334487872,0.39966529205180396,61.904370702967064,34.566490589994714,0.5583852997368076,0.41217367840031627,0.04374991918849617
106.label,False,True,True,absent_from_assignment_map,False,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_has_longitudinal_course;lad_descent_is_sustained,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_has_longitudinal_course;lad_descent_is_sustained,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lad_has_minimum_inferior_reach;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lad_has_longitudinal_course;anatomy:lad_descent_is_sustained;scaffold_anatomy:lad_has_minimum_inferior_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lad_has_longitudinal_course;scaffold_anatomy:lad_descent_is_sustained,98.28679836695227,80.20707105369092,18.079727313261344,12.855296313707722,18.86282503349745,-6.007528719789729,1.4673193501875057,0.13079372334128403,0.34516052086490734,0.5949367088607594,0.7896341444694149,0.7525723179919482,0.5799655740098586,0.620303602893624,57.0029594324807,49.75273515214938,0.8728096865055028,-0.808921016967899,0.9909700961188189
107.label,False,True,True,absent_from_assignment_map,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map,129.20461028108366,114.41502701037024,14.789583270713422,85.9341151012984,46.295113618608525,39.63900148268988,0.5387279960238869,0.6651009968943785,0.40462441716167646,1.0,0.5821266129220161,0.7846189950978356,0.3067814742621242,0.5770966869758019,39.637580823494055,66.02853302793154,1.6658063296535746,0.9385667745388218,0.962423591249029
108.label,False,True,True,unresolved_manual_review,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,49.80783827614892,46.10239654257033,3.7054417335785885,34.403914086241016,27.477191769679997,6.926722316561019,0.7986647013709645,0.690732930337106,0.5960035449417023,1.0,0.5979054421113458,0.6860717855903822,0.3320596510312332,0.44177171909499713,16.53917339659811,20.366734975010548,1.2314239948170396,0.9616175435034463,0.8022990920139155
109.label,False,True,False,unresolved_manual_review,False,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_is_more_lateral_than_lad,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_has_minimum_inferior_reach;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lad_has_minimum_inferior_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;ellipsoid:c_axis_above_3x_observed_lad_z_extent,31.09922495390936,123.1347831053044,-92.03555815139504,16.004684555406055,59.79336250877438,-43.78867795336832,3.7359913156537288,0.5146329073835704,0.4939050756054944,0.9746835443037974,0.7558583481704515,0.7326883060465545,0.6064787254069424,0.3811204690751081,18.861018311190726,46.92918629655531,2.488157612821521,0.03684314834794565,0.32253017999926564
110.label,False,True,False,unresolved_manual_review,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:c_axis_above_3x_observed_lad_z_extent,69.61764775616456,90.22572677288215,-20.608079016717596,26.943923666493284,51.89176230426777,-24.94783863777449,1.9259170619162245,0.38702720552788905,0.5751326607198262,0.8987341772151899,0.793939323981643,0.6980469343909886,0.5323895854957684,0.2835805343104014,37.06371063209486,25.586259806798214,0.6903318467159116,0.7489605407210678,0.7126694596620704
111.label,False,True,False,unresolved_manual_review,False,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_has_substantial_absolute_lateral_reach,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_has_minimum_inferior_reach;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lad_has_longitudinal_course;anatomy:lad_descent_is_sustained;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_has_minimum_inferior_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lad_has_longitudinal_course;scaffold_anatomy:lad_descent_is_sustained;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:c_axis_above_3x_observed_lad_z_extent,111.9605679003102,59.16618180000482,52.794386100305374,17.57339907195843,24.130538820306093,-6.557139748347662,1.3731287112696813,0.1569606103427932,0.40945314559041796,0.6708860759493671,0.9024854435871785,0.8394072183676303,0.6287605129817483,0.6727716849034971,70.3963841067269,39.80533181889587,0.5654456876442348,0.27968666498972045,0.5614521936213884
112.label,False,True,True,absent_from_assignment_map,False,False,lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,False,lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,168.9116979886744,72.9579414524465,95.9537565362279,78.069748732061,40.56840177196676,37.50134696009424,0.5196430426745627,0.46219267026310756,0.5560518973580001,0.9113924050632911,0.7514836687011788,0.6985277700149679,0.19928820487151938,0.4958412735642643,33.66210907396315,36.1755586064081,1.0746670247821473,0.3964953950766512,0.782887272598603
113.label,True,True,True,resolved_existing_assignment,True,True,,True,,True,True,True,0.0,0.0,0.0,0.0,,125.58743213989246,84.39029672650386,41.197135413388594,42.271886068140546,16.54707784430363,25.724808223836916,0.3914440396066175,0.3365932828458001,0.210491940443731,0.759493670886076,0.7536814541353436,0.8749812996217393,0.6007599096590541,0.7283477781028251,75.44789438667438,61.4654851141872,0.8146746256320077,0.9023635836836663,0.9894615109101115
114.label,False,True,False,unresolved_manual_review,False,False,lcx_is_more_lateral_than_lad,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_is_more_lateral_than_lad;ellipsoid:c_axis_below_45pct_of_observed_lad_z_extent;ellipsoid:underconstrained_crown_axis_ratio_gt_4;ellipsoid:underconstrained_crown_major_axis_gt_250mm,44.25235346625573,156.0165070867529,-111.76415362049718,26.267006565253883,0.2533607963186064,26.013645768935277,0.009645590779032783,0.5935730985535849,0.21250140422047684,0.9620253164556962,0.7005382186851049,0.7825829499335393,0.5471925932612829,0.524336477823298,24.21456005111539,81.80514580816163,3.3783453275829163,0.4142786874286081,0.8068868624760513
115.label,False,True,True,unresolved_manual_review,False,False,lad_descent_is_sustained,False,lad_descent_is_sustained,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_descent_is_sustained;scaffold_anatomy:lad_descent_is_sustained,115.31134331377291,77.85231992570021,37.459023388072694,38.1214673138577,-2.875788411893224,40.997255725750925,-0.0754375058078584,0.3305959866422303,0.08130975141912822,0.6455696202531646,0.7801802653081217,0.9479842526205059,0.5939299470141585,0.7292002236128589,68.48686002448058,56.76992909860042,0.8289170956050264,0.7584231990001343,0.9702638403003296
116.label,False,True,True,unresolved_manual_review,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad,54.0125767507347,120.168454756904,-66.1558780061693,32.67109123485455,60.46460750536854,-27.79351627051399,1.8507067018582775,0.6048793299684623,0.5031653908480893,0.9873417721518988,0.7032255998700698,0.7244135707077654,0.5450473281473928,0.34779180442619073,29.439410644343933,41.793603715010704,1.4196481111635408,0.7221810576283976,0.817507593733001
117.label,False,True,False,absent_from_assignment_map,False,True,,True,,False,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;ellipsoid:underconstrained_crown_major_axis_gt_250mm,256.2933389125098,90.64717581714102,165.64616309536876,73.24907763218582,2.880013744262364,70.36906388792345,0.039318088873748214,0.2858017221321178,0.03677448722000019,0.7088607594936709,0.7319282447377514,0.9481210096280045,0.2793688952503714,0.7215451531354246,71.60038695201689,65.40603035627277,0.9134871072708688,0.7944415554351469,0.9522204434789334
118.label,False,True,True,unresolved_manual_review,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_descent_is_sustained;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lad_has_longitudinal_course;anatomy:lad_descent_is_sustained;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lad_descent_is_sustained;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,147.7745540859235,122.5878435177074,25.186710568216114,32.616260377082,73.62045533902057,-41.004194961938566,2.25717033430204,0.22071635119343536,0.6005526586197459,0.6329113924050633,0.7179195680376802,0.6521143612439558,0.5050706287459077,0.3497901004359785,74.63658694482353,42.88001409628889,0.5745173493529215,-0.5087132792866991,0.6934087620567845
119.label,False,True,True,unresolved_manual_review,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,142.87835317898814,105.06089176812341,37.81746141086472,56.6141707010575,72.15191086590818,-15.537740164850675,1.2744496646766292,0.39624036420783193,0.686762787290559,0.7974683544303798,0.728279975008131,0.5512589931893076,0.4272799739406703,0.22586170218084384,61.049059023003934,23.72923184738576,0.3886911973277808,0.2845869848082858,0.8102936512019231
120.label,False,True,True,absent_from_assignment_map,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map,80.5036210417619,103.56951145846246,-23.065890416700555,52.60790142512056,-0.0775141694062107,52.68541559452677,-0.0014734320759124077,0.6534849084344887,0.23264520102022102,0.9746835443037974,0.5889124077563809,0.7353638493572175,0.41132164171661395,0.48284257300673367,33.112881571029654,50.0077693976544,1.5102210084128114,0.2875948479729338,0.3338553417324432
121.label,False,True,True,resolved_existing_assignment,True,False,lcx_has_substantial_absolute_lateral_reach,False,lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,139.10948583376268,48.760057801459986,90.34942803230268,66.10539996798468,20.869177868354065,45.236222099630616,0.31569550866436263,0.47520411402412444,0.4425558541941062,0.8354430379746836,0.6378370969485101,0.8293913060734547,0.49632974605755514,0.699415417382832,69.04417577806849,34.10353617881915,0.4939379143063353,0.9817529801570452,0.9718729765475107
122.label,False,True,True,absent_from_assignment_map,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map,172.11564753849024,115.63041758315147,56.48522995533877,47.140728287246056,1.3320549882916517,45.8086732989544,0.02825698788900637,0.2738898465155759,0.17312922119020313,0.7468354430379747,0.7077979870763607,0.8470978103662117,0.5063220054861444,0.6182674316588019,87.14593983723474,71.49052130076983,0.8203540111483675,0.9930267045747155,0.8665849901719644
123.label,False,True,True,unresolved_manual_review,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review,107.910430463762,106.36766863672545,1.5427618270365429,63.402698806928115,32.2029779568786,31.199720850049516,0.5079117855052525,0.5875493085742043,0.3066069287240298,0.9746835443037974,0.6927539616957307,0.8936703593636823,0.19188454848588737,0.6451819682622509,20.706344226456718,68.62650181050942,3.3142741693062656,0.883110951124442,0.9999494270200716
124.label,False,True,True,unresolved_manual_review,False,False,lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,92.74424565322309,55.120069547394635,37.624176105828454,50.524416618906336,29.849820459432983,20.674596159473353,0.5907999034324944,0.5447714439106065,0.5450615242833708,0.9746835443037974,0.716588711862989,0.7076853148783045,0.5448518260226279,0.5368181343691915,50.531871597249776,29.58945290073247,0.5855602012244268,0.9259405370640051,0.9854397409618761
125.label,False,True,True,unresolved_manual_review,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review,200.7194540544952,101.91416071363605,98.80529334085915,65.37375856807981,35.438470582945776,29.935287985134032,0.5420901499191053,0.32569717208542664,0.3505937039833989,0.7468354430379747,0.7584418757803917,0.7820480136930534,0.3092144709728921,0.48549282315008385,62.06535979942846,49.47859360383453,0.797201430294297,0.9376555805053233,0.9536798147064448
126.label,False,True,True,unresolved_manual_review,False,False,lad_has_longitudinal_course;lad_descent_is_sustained;lcx_has_substantial_absolute_lateral_reach,False,lad_descent_is_sustained;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_has_longitudinal_course;anatomy:lad_descent_is_sustained;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_descent_is_sustained;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,179.34470455214247,71.34434993645104,108.00035461569144,43.95859203264969,-14.198015580674472,58.15660761332416,-0.32298613136037374,0.24510671860885203,0.23046034463883025,0.6582278481012658,0.8218544925018881,0.8441810325285802,0.4537693663497765,0.6757985536716131,81.38113294281357,48.214408499695054,0.5924519204417474,0.8300579941729495,0.9256469796564263
